frameNumber,1,2,3,4,5,6
1,252.98640000058492,172.36979999726609,200,225.83400000036985,113.84200000105052,202.36319999922264
1,441.32799999980074,7.941799998930279,200,7.017200000365048,169.91259999902655,429.79059999998674
2,253.0308000005864,172.3641999972659,200,225.59640000036984,113.86400000105125,197.66139999922294
2,441.28359999979926,9.844799998930295,200,7.279800000365755,169.89059999902582,429.768399999986
3,253.07380000058782,172.35919999726573,200,223.6714000003697,113.88740000105203,186.89839999922282
3,441.24059999979784,13.674799998930304,200,9.309800000366478,169.86719999902505,429.74559999998525
4,253.1182000005893,172.35419999726557,200,221.33160000036946,113.91100000105281,185.4575999992231
4,441.19619999979636,18.7927999989303,200,13.041600000367152,169.84359999902426,429.7223999999845
5,253.13820000058996,172.35159999726548,200,217.2236000003693,113.93440000105359,185.48079999922388
5,441.1761999997957,21.4085999989303,200,18.058600000367868,169.8201999990235,429.6989999999837
6,253.13980000059001,172.34379999726522,200,212.30940000036918,113.95640000105432,185.5027999992246
6,441.17459999979565,29.254799998930302,200,22.977800000368575,169.79819999902276,429.67699999998297
7,253.14160000059007,172.33839999726504,200,207.52560000036902,113.97220000105484,185.51919999922515
7,441.1671999997956,34.58719999893029,200,27.94560000036927,169.78239999902223,429.66079999998243
8,253.15360000059047,172.33299999726486,200,204.08540000036894,114.00240000105585,185.54939999922615
8,437.13459999979574,40.12019999893029,200,32.86480000036994,169.75219999902123,429.6303999999814
9,253.16880000059098,172.3277999972647,200,203.4486000003688,114.0220000010565,185.5687999992268
9,427.3059999997958,45.35079999893029,200,38.0862000003707,169.73259999902058,429.6111999999808
10,253.18500000059151,172.3223999972645,200,205.05060000036866,114.05500000105759,185.6019999992279
10,415.111199999796,50.68319999893029,200,43.00560000037142,169.69959999901948,424.8427999999802
11,253.20100000059205,172.31679999726433,200,206.8560000003685,114.07980000105842,185.6263999992287
11,402.15319999979647,56.416799998930294,200,47.82480000037213,169.67479999901866,419.43599999998037
12,253.21720000059258,172.31119999726414,200,207.56160000036837,114.10080000105911,185.6473999992294
12,389.08719999979706,61.949799998930295,200,52.644200000372834,169.65379999901796,419.41499999997967
13,253.23340000059312,172.30599999726397,200,207.80660000036823,114.12840000106003,179.91119999922984
13,374.571999999798,67.18159999893017,200,57.664200000373505,169.62619999901705,419.38719999997875
14,253.24960000059366,172.3005999972638,200,207.20820000036815,114.1516000010608,166.83659999922978
14,361.4741999997987,72.61379999893002,200,62.38280000037412,169.60299999901628,419.364199999978
15,253.2656000005942,172.2951999972636,200,206.002800000368,114.17800000106168,164.04059999923004
15,352.20059999979964,78.04579999892987,200,67.30260000037465,169.5765999990154,410.20539999997783
16,251.3846000005945,172.28979999726343,200,205.26780000036788,114.20240000106249,164.06519999923086
16,348.11119999980053,83.47859999892971,200,72.32260000037518,169.5521999990146,401.4231999999781
17,242.5620000005945,172.28479999726326,200,204.98960000036777,114.22660000106329,164.08859999923163
17,347.8833999998003,88.60879999892957,200,77.64360000037573,169.5279999990138,387.33339999997844
18,238.8590000005945,172.28039999726312,200,203.71260000036762,114.24880000106403,164.11059999923236
18,347.19939999980016,92.93519999892945,200,82.66360000037625,169.50579999901305,377.78619999997886
19,238.7526000005949,172.2739999972629,200,202.42880000036746,114.27600000106493,164.13819999923328
19,339.30019999980084,99.37359999892927,200,87.58280000037676,169.47859999901215,357.23319999997955
20,238.76860000059543,172.26879999726273,200,201.2256000003673,114.30040000106574,164.1625999992341
20,332.9211999998016,104.60459999892912,200,92.20160000037724,169.45419999901134,338.4423999999807
21,238.78480000059596,172.26319999726255,200,198.4146000003672,114.32480000106655,164.1869999992349
21,321.9741999998026,110.23779999892896,200,97.32220000037778,169.42979999901053,321.8313999999818
22,236.7920000005963,172.25799999726237,200,195.732800000367,114.34900000106735,164.2107999992357
22,316.19079999980346,115.57019999892881,200,102.64280000037833,169.40559999900972,317.14199999998254
23,230.0462000005962,172.2527999972622,200,193.75320000036686,114.37260000106814,164.23459999923648
23,311.61339999980436,120.80079999892867,200,107.56280000037884,169.38199999900894,317.11819999998175
24,239.14780000059608,172.24759999726203,200,192.3056000003667,114.3954000010689,156.4093999992365
