frameNumber,1,2,3,4,5,6
1,300.7742000000745,328.64860000079227,246.42780000044252,100,232.60420000017044,-1
1,32.79800000020067,23.298000000397796,469.6695999997525,100,471.999600000152,-1
2,300.7722000000744,328.6856000007935,247.6626000004425,100,232.67780000017288,-1
2,32.80020000020067,23.33480000039771,468.3675999997525,100,471.999600000152,-1
3,300.77060000007435,328.7216000007947,251.6878000004425,100,232.75440000017542,-1
3,32.801600000200665,24.26000000039763,464.24959999975243,100,471.999600000152,-1
4,300.7692000000743,328.75920000079594,256.5776000004423,100,232.82440000017775,-1
4,32.80320000020066,26.20200000039756,459.34639999975303,100,471.999600000152,-1
5,300.760000000074,328.78940000079695,262.3118000004415,100,232.90560000018044,-1
5,32.81580000020063,26.23220000039749,453.61199999975383,100,471.999600000152,-1
6,300.7476000000736,328.83740000079854,267.8448000004407,100,232.97900000018288,-1
6,32.93360000020057,26.28020000039738,448.0789999997546,100,471.999600000152,-1
7,300.73480000007316,328.8760000007998,273.07620000044,100,233.0550000001854,-1
7,38.397600000200484,26.31880000039729,442.8483999997554,100,471.999600000152,-1
8,300.72200000007274,328.91560000080113,277.60320000043936,100,233.1304000001879,-1
8,47.46900000020034,26.358400000397197,438.321399999756,100,471.999600000152,-1
9,300.7086000000723,328.95460000080243,283.33680000043853,100,233.2088000001905,-1
9,53.51240000020018,26.397400000397106,432.5865999997568,100,471.999600000152,-1
10,300.69520000007185,328.99420000080374,288.5686000004378,100,233.28480000019303,-1
10,55.95960000020005,26.437000000397013,427.35559999975754,100,471.999600000152,-1
11,300.6818000000714,329.03360000080505,293.79960000043707,100,233.36000000019553,-1
11,56.035600000199985,34.547000000397006,422.1243999997583,100,471.999600000152,-1
12,300.66860000007097,329.0714000008063,299.03080000043633,100,233.43640000019806,-1
12,56.048800000199954,37.43800000039708,416.892999999759,100,471.999600000152,-1
13,298.44460000007086,329.1106000008076,304.0608000004356,100,233.51160000020056,-1
13,56.06220000019992,37.42320000039717,411.8629999997597,100,471.999600000152,-1
14,294.33080000007084,329.14740000080883,308.486800000435,100,233.52920000020114,-1
14,57.81660000019984,47.82140000039736,407.43659999976035,100,471.999600000152,-1
15,293.5778000000707,329.1852000008101,314.2216000004342,100,233.53200000020124,-1
15,64.10140000019973,61.38980000039769,401.70259999976116,100,471.999600000152,-1
16,293.56460000007024,329.2252000008114,318.74860000043356,100,233.53500000020134,-1
16,75.21760000019955,70.2696000003982,397.1755999997618,100,471.999600000152,-1
17,293.5512000000698,329.2634000008127,324.38220000043276,100,233.53820000020144,-1
17,88.46860000019925,75.81160000039905,391.5423999997626,100,471.999600000152,-1
18,293.53780000006935,329.303400000814,328.80860000043214,100,233.54120000020154,-1
18,101.30140000019887,83.51400000040003,387.1155999997632,100,471.999600000152,-1
19,293.5248000000689,346.6204000008134,334.94520000043127,100,233.54420000020164,-1
19,111.67660000019839,83.47500000040151,380.9793999997641,100,471.999600000152,-1
20,293.5116000000685,357.8822000008121,340.1758000004305,100,233.54640000020171,-1
20,123.09540000019788,83.435600000403,375.7475999997648,100,471.999600000152,-1
21,293.49820000006804,357.9216000008134,344.8038000004299,100,233.54640000020171,-1
21,135.59860000019734,83.39620000040449,371.11999999976547,100,471.999600000152,-1
22,293.4874000000677,357.9608000008147,350.03520000042914,100,233.54640000020171,-1
22,143.77240000019674,101.22100000040533,365.8893999997662,100,471.999600000152,-1
23,293.47420000006724,357.99540000081583,355.0956000004286,100,233.54640000020171,-1
23,152.23360000019593,109.83000000040586,360.75839999976694,100,471.999600000152,-1
24,293.4612000000668,358.03840000081726,359.4396000004283,100,233.54740000020175,-1
24,157.16060000019513,109.87240000040745,355.9295999997676,100,471.999600000152,-1
25,293.4482000000664,358.0722000008184,363.246600000428,100,233.55320000020194,-1
25,159.89560000019435,131.5248000004078,351.2013999997683,100,471.999600000152,-1
