frameNumber,1,2,3,4,5,6
1,100,406.6834000002353,331.26380000029496,364.7842000004947,317.1137999999919,-1
1,300,19.269200000696294,8.15040000248331,10.233200000677524,11.864200000542299,-1
2,100,406.6870000002354,331.26080000029486,364.7842000004947,317.1381999999927,-1
2,300,19.26560000069707,8.147400002483813,10.285000000677403,11.83980000054604,-1
3,100,406.68840000023545,331.25760000029476,364.7842000004947,317.16099999999346,-1
3,300,19.26420000069737,8.191200002484322,10.322800000677315,11.817000000549536,-1
4,100,406.6900000002355,331.25420000029465,364.7842000004947,317.19119999999447,-1
4,300,19.262600000697716,8.98220000248491,10.361600000677225,11.786800000554182,-1
5,100,406.6964000002357,331.2498000002945,364.7842000004947,317.2257999999956,-1
5,300,19.256200000699074,11.295600002485635,10.404600000677124,11.752200000559471,-1
6,100,406.7082000002361,331.2460000002944,364.7842000004947,317.32639999999896,-1
6,300,19.738800000701623,14.112000002486285,10.443200000677034,11.651600000574895,-1
7,100,406.72120000023654,331.24240000029425,364.7842000004947,317.3948000000012,-1
7,300,21.798000000704405,16.45560000248688,10.48340000067694,11.583200000585382,-1
8,100,406.73420000023697,331.23940000029415,364.7842000004947,317.54040000000606,-1
8,300,29.861000000707186,18.15500000248736,23.34580000067673,11.437600000607722,-1
9,100,406.7478000002374,331.235000000294,364.7842000004947,317.73020000001236,-1
9,300,41.548000000709976,20.474000002488104,26.809000000676573,11.247800000636822,-1
10,100,406.76140000023787,331.2316000002939,364.7842000004947,317.8074000000149,-1
10,300,53.92660000071274,22.711200002488663,26.84880000067648,11.170600000648658,-1
11,100,406.7752000002383,331.2282000002938,364.7842000004947,317.87440000001715,-1
11,300,66.90500000071549,25.749000002489204,33.02040000067633,11.103600000658915,-1
12,100,406.7888000002388,331.22420000029365,364.7842000004947,317.8786000000173,-1
12,300,76.54740000071804,29.76500000248985,33.06040000067624,11.099400000659575,-1
13,100,406.80240000023923,331.22120000029355,364.7842000004947,317.8828000000174,-1
13,300,82.49060000072053,32.877200002490326,33.10000000067615,11.095200000660219,-1
14,100,406.8162000002397,331.2174000002934,364.7842000004947,317.8880000000176,-1
14,300,84.73740000072306,36.692600002490884,46.538000000676064,11.090000000661,-1
15,100,406.83000000024015,331.21220000029325,364.7842000004947,317.89280000001776,-1
15,300,78.9940000007256,41.91320000249165,46.66440000067598,10.501800000661742,-1
16,100,406.8436000002406,331.2072000002931,364.7842000004947,317.8978000000179,-1
16,300,73.70360000072809,46.83300000249237,46.70520000067589,11.38520000066253,-1
17,100,406.85720000024105,331.20260000029293,364.7842000004947,317.9030000000181,-1
17,300,72.10240000073055,51.55120000249306,57.986000000675816,14.353400000663319,-1
18,100,406.8708000002415,331.19760000029277,364.7842000004947,317.90820000001827,-1
18,300,72.10620000073303,56.571200002493796,66.43600000067609,19.37780000066412,-1
19,100,406.88460000024196,331.1928000002926,364.7842000004947,317.91340000001844,-1
19,300,75.47520000073554,61.3910000024945,75.16980000067633,24.49820000066487,-1
20,100,406.8982000002424,331.18760000029243,364.7842000004947,317.9186000000186,-1
20,300,76.19980000073801,66.51120000249522,75.44940000067504,29.718400000665635,-1
21,100,406.91160000024286,331.1828000002923,364.7842000004947,317.9238000000188,-1
21,300,78.97100000074047,71.43100000249586,91.79140000067444,35.04020000066641,-1
22,100,406.9252000002433,331.1774000002921,364.7842000004947,317.92900000001896,-1
22,300,79.67980000074294,76.75200000249642,104.718600000674,40.16040000066716,-1
23,100,406.93900000024377,331.17280000029194,364.7842000004947,317.9340000000191,-1
23,300,81.08180000074543,81.3706000024969,104.75940000067246,45.28040000066791,-1
24,100,406.9524000002442,331.16760000029177,364.7842000004947,317.9396000000193,-1
24,300,85.32980000074795,86.69120000249745,104.79840000067098,50.80240000066872,-1
25,100,406.96560000024465,331.1622000002916,364.7842000004947,317.9448000000195,-1
25,300,89.87240000075039,92.013000002498,104.83840000066947,56.1242000006695,-1
26,100,406.9790000002451,330.16260000029166,364.7842000004947,317.94980000001965,-1
26,300,92.10680000075291,97.03300000249853,104.87240000066818,61.14420000067023,-1
27,100,406.99240000024554,327.9036000002917,364.7842000004947,317.95520000001983,-1
27,300,92.12580000075533,101.92700000249911,104.91780000066646,66.4652000006709,-1
28,100,407.005800000246,326.0786000002918,364.7842000004947,317.96020000002,-1
28,300,92.81000000075782,106.3870000024997,104.95700000066498,71.48520000067143,-1
29,100,407.0190000002464,325.37000000029184,364.7842000004947,317.9656000000202,-1
29,300,92.84960000076022,111.17000000250022,104.99740000066345,76.906400000672,-1
30,100,407.03240000024687,326.79000000029185,364.7842000004947,317.97080000002035,-1
30,300,93.19280000076267,116.19000000250074,105.03520000066202,82.12780000067254,-1
31,100,407.0458000002473,330.03480000029197,364.7842000004947,317.9762000000205,-1
31,300,98.5168000007652,121.00920000250125,105.47540000066068,87.5492000006731,-1
32,100,407.05920000024776,334.355400000292,364.7842000004947,317.9776000000206,-1
