frameNumber,1,2,3,4,5,6
1,438.3248000004229,19.790399999580927,200,433.7176000003233,101.49880000064077,24.410399999624477
1,248.06779999975979,208.89639999918046,200,197.89360000006351,182.2557999994363,123.30520000014393
2,438.3248000004229,19.705999999581124,200,433.72240000032343,101.52000000064147,24.431799999624427
2,248.06779999975979,208.81199999917766,200,197.88880000006336,182.2345999994356,123.32660000014312
3,438.3248000004229,19.6307999995813,200,433.7276000003236,101.54100000064217,24.452999999624378
3,248.06779999975979,208.73659999917516,200,197.88360000006318,182.2135999994349,131.2218000001426
4,438.34180000042346,19.55719999958147,200,433.73240000032376,101.56320000064291,24.474999999624327
4,248.08459999976034,208.6629999991727,200,197.87880000006302,182.19139999943417,142.47840000014205
5,438.38400000042486,19.489799999581628,200,433.7370000003239,101.5870000006437,24.49879999962427
5,248.12699999976175,208.59579999917048,200,197.87420000006287,182.16759999943338,144.66320000014204
6,438.39240000042514,19.41119999958181,200,433.72500000032403,101.60940000064444,24.52059999962422
6,248.13519999976202,208.51719999916787,200,197.8688000000627,182.14519999943263,144.68500000014276
7,438.39240000042514,19.33799999958198,200,432.55380000032335,101.63320000064523,24.544999999624164
7,248.13519999976202,208.44379999916544,200,197.86400000006253,182.12139999943184,144.70940000014357
8,438.39240000042514,19.29939999958207,200,429.20500000032257,101.65700000064602,24.56859999962411
8,248.13519999976202,208.40519999916415,200,197.85880000006236,182.09759999943105,144.73300000014436
9,438.39240000042514,19.29639999958208,200,424.93180000032197,101.68120000064683,24.592799999624052
9,248.13519999976202,208.40239999916406,200,197.8544000000622,182.07339999943025,144.75700000014515
10,438.3934000004252,19.293399999582086,200,419.23780000032116,101.70500000064762,24.616999999623996
10,248.13619999976206,208.39939999916396,200,197.84840000006201,182.04959999942946,144.78120000014596
11,438.4004000004254,19.290399999582093,200,415.7610000003206,101.716600000648,24.62859999962397
11,248.1431999997623,208.39639999916386,200,197.84420000006187,182.03799999942908,144.79300000014635
12,437.17680000042526,19.2865999995821,200,411.55540000031993,101.716600000648,24.62859999962397
12,248.15719999976275,208.39259999916374,200,197.8386000000617,182.03799999942908,144.79300000014635
13,423.6748000004234,19.281399999582113,200,408.75180000031935,101.72200000064818,24.633799999623957
13,248.17259999976326,208.38719999916356,200,197.83440000006155,182.0325999994289,144.79820000014652
14,408.21300000042135,19.276199999582126,200,404.7760000003186,101.80360000065089,47.34539999962347
14,248.18799999976378,208.38199999916338,200,197.82860000006136,181.9509999994262,144.8786000001492
15,393.1674000004196,20.518999999582178,200,399.5390000003179,101.8282000006517,47.4435999996234
15,248.2033999997643,208.3763999991632,200,197.82320000006118,181.92639999942537,144.90280000015
16,382.06400000041856,24.006399999582225,200,394.51900000031725,101.85240000065251,60.28759999962318
16,248.2187999997648,208.37119999916303,200,197.818200000061,181.90219999942457,144.9272000001508
17,375.26880000041757,29.114999999582256,200,390.10180000031664,101.87740000065334,64.39279999962282
17,248.2341999997653,208.36599999916285,200,197.81380000006087,181.87719999942374,144.95200000015163
18,364.5864000004166,34.23499999958228,200,384.2780000003159,101.90120000065413,64.41699999962191
18,248.24999999976583,208.36079999916268,200,197.80800000006067,181.85339999942295,144.97620000015243
19,358.26640000041556,39.5567999995823,200,378.5558000003151,101.92620000065496,64.44239999962095
19,248.26599999976636,208.3555999991625,200,197.8024000000605,181.82839999942212,145.00160000015327
20,356.89020000041495,44.68599999958231,200,373.1338000003144,101.95120000065579,64.46719999962001
20,246.3373999997665,208.35039999916233,200,198.1536000000604,181.8033999994213,145.0264000001541
21,356.9062000004155,49.51539999958231,200,368.2140000003138,101.97600000065661,64.49159999961908
21,245.96919999976677,208.34559999916218,200,200.28020000006046,181.77859999942046,145.05100000015491
22,355.5476000004155,54.74599999958231,200,362.89300000031307,102.00020000065741,69.6799999996185
22,245.9851999997673,208.340399999162,200,203.56680000006048,181.75439999941966,145.07520000015572
23,344.7184000004144,60.37999999958231,200,357.8730000003124,102.02320000065818,86.45359999961813
23,246.00139999976784,208.33479999916182,200,206.1618000000605,181.7313999994189,145.0988000001565
24,329.5436000004136,65.61139999958226,200,352.95380000031173,102.02660000065829,87.89899999961807
24,246.01739999976837,208.32959999916164,200,208.21980000006053,181.72799999941878,145.1022000001566
25,314.807000000413,70.94299999958211,200,348.1340000003111,102.03060000065842,89.358999999618
25,246.0335999997689,209.02539999916164,200,209.77020000006058,181.72399999941865,145.10620000015675
26,305.1270000004123,76.67739999958195,200,343.2144000003105,102.03200000065847,89.79439999961798
26,246.04959999976944,212.22879999916177,200,210.8776000000606,181.7225999994186,145.1076000001568
27,292.7280000004117,78.2867999995819,200,338.89780000030987,102.12220000066146,129.90059999961613
27,246.06559999976997,213.5951999991618,200,212.11980000006062,181.6323999994156,145.1982000001598
28,282.4734000004113,83.01499999958178,200,333.37580000030914,102.14540000066224,147.05759999961546
28,246.0817999997705,218.2673999991619,200,214.66180000006065,181.60919999941484,145.22140000016057
29,277.4824000004108,88.44699999958162,200,328.4558000003085,102.16960000066304,166.45719999961452
29,246.09779999977104,223.68939999916202,200,216.24560000006073,181.58499999941404,145.24540000016137
30,271.0584000004103,93.77939999958147,200,323.2350000003078,102.19140000066376,174.3321999996135
30,246.11379999977157,229.01079999916212,200,215.58120000006082,181.5631999994133,145.2678000001621
31,264.3030000004098,98.90979999958132,200,318.01400000030713,102.21540000066456,174.74019999961382
31,246.1299999997721,234.13119999916222,200,212.73160000006087,181.53919999941252,145.2914000001629
32,262.6808000004095,104.34239999958118,200,313.1950000003065,102.23980000066537,174.76499999961464
32,246.14619999977265,239.55279999916232,200,208.29320000006095,181.5147999994117,145.31620000016372
33,262.02920000040973,109.37239999958103,200,307.9740000003063,102.26360000066616,188.27079999961376
33,246.1625999997732,244.5727999991624,200,203.06260000006108,181.49099999941092,145.34020000016451
34,253.39040000040922,115.30779999958087,200,302.8538000003062,102.28340000066682,199.84179999961268
34,246.17879999977373,250.49919999916244,200,198.01260000006118,181.47119999941026,145.36040000016519
35,249.09740000040867,118.62699999958078,200,298.0344000003061,102.288800000667,201.5059999996124
35,246.19499999977427,253.7683999991624,200,193.6878000000613,181.46579999941008,145.36580000016536
36,242.06620000040812,126.27299999958056,200,293.717800000306,102.33000000066836,203.2379999996127
36,246.2109999997748,260.7043999991623,200,190.20480000006137,181.4245999994087,145.40780000016676
37,233.65840000040762,131.50439999958041,200,288.39600000030595,102.3372000006686,203.24519999961294
37,246.22719999977534,265.6807999991623,200,186.4206000000615,181.41739999940847,145.415000000167
38,230.45440000040708,136.4337999995803,200,283.47640000030583,102.37780000066995,203.28439999961424
38,246.24339999977587,269.87519999916225,200,183.42180000006164,181.37679999940713,145.4542000001683
39,221.18520000040655,140.35699999958018,200,278.5570000003057,102.4034000006708,203.30979999961508
39,246.2595999997764,272.87039999916215,200,181.30920000006176,181.35119999940628,145.47960000016914
40,213.7494000004061,147.09739999957998,200,273.83800000030567,102.42780000067161,203.33399999961588
40,246.27579999977695,277.30579999916205,200,181.18760000006176,181.32679999940547,151.67500000016918
41,202.96740000040563,152.12739999957984,200,268.91840000030555,102.45240000067243,203.3587999996167
41,246.2919999997775,280.03079999916196,200,181.1826000000616,181.30219999940465,158.0476000001687
42,189.8292000004052,157.9619999995797,200,263.89840000030546,102.47720000067325,203.38339999961752
42,246.30819999977803,282.54439999916184,200,181.17760000006143,181.27739999940383,158.07460000016948
43,175.47240000040495,163.28979999957934,200,259.6818000003054,102.499800000674,200.80699999961766
43,246.32439999977856,282.6845999991617,200,181.1734000000613,181.25479999940308,158.09840000017027
44,162.90740000040486,167.825799999579,200,254.05980000030524,102.5238000006748,183.1201999996166
44,246.3407999997791,282.1901999991616,200,181.1678000000611,181.23079999940228,158.12220000017106
45,147.57840000040505,172.81499999957862,200,249.34040000030515,102.54840000067561,162.0301999996157
45,246.35699999977965,281.82919999916146,200,181.16320000006095,181.20619999940146,158.14660000017187
46,136.83820000040524,177.5347999995782,200,244.32040000030506,102.56340000067611,153.77559999961525
46,246.3735999997802,279.88039999916145,200,181.1582000000608,181.19119999940096,158.16160000017237
47,131.63940000040537,178.84279999957812,200,239.20000000030495,102.56940000067631,151.64899999961509
47,246.38999999978074,279.0353999991614,200,181.15300000006062,181.18519999940077,158.16780000017258
48,131.04540000040518,188.09779999957732,200,234.48180000030487,102.57120000067637,151.20019999961502
48,246.40639999978129,270.3683999991613,200,181.14840000006046,181.1833999994007,158.16940000017263
49,131.02920000040464,193.1277999995769,200,229.8630000003048,102.57240000067641,150.940599999615
49,246.42259999978182,265.5553999991612,200,181.1438000000603,181.18219999940067,158.17060000017267
50,131.0074000004041,198.15779999957647,200,224.9438000003047,102.57240000067641,150.940599999615
50,246.43879999978236,261.2403999991612,200,181.13880000006014,181.18219999940067,158.17060000017267
51,122.46980000040425,203.48979999957604,200,220.6260000003046,102.59580000067719,149.68699999961504
51,246.4547999997829,257.2123999991611,200,181.13460000006,181.1587999993999,163.56420000017292
52,114.77620000040447,208.72079999957558,200,215.2044000003045,102.7166000006812,177.24459999961502
52,246.47119999978344,253.8063999991611,200,181.12920000005983,181.03799999939588,212.731400000171
53,110.44180000040467,214.05279999957514,200,210.3858000003044,102.740600000682,177.26899999961583
53,246.48739999978397,250.89139999916108,200,181.12440000005967,181.01399999939508,233.9972000001701
54,99.79220000040489,219.38399999957468,200,205.0640000003043,102.76420000068278,177.2923999996166
54,246.5035999997845,248.53819999916107,200,181.1190000000595,180.9903999993943,244.76020000016896
55,88.43340000040516,223.9109999995743,200,200.0440000003042,102.7892000006836,177.3165999996174
55,246.51979999978505,246.98119999916105,200,181.11400000005932,180.96539999939347,246.0164000001689
56,75.39240000040559,229.44399999957383,200,195.0240000003041,102.81340000068441,177.34119999961823
56,246.5359999997856,245.62819999916104,200,181.10900000005915,180.94119999939267,252.68020000016872
57,67.56840000040603,235.58099999957332,200,190.80780000030404,102.83780000068522,177.36559999961904
57,246.55219999978613,244.83519999916103,200,181.10480000005902,180.91679999939186,274.5334000001669
58,66.99600000040645,240.20879999957293,200,184.58240000030392,102.86040000068597,177.38939999961983
58,246.56839999978666,244.71739999916105,200,182.3922000000591,180.8941999993911,293.61480000016513
59,71.8120000004069,246.04299999957243,200,179.76380000030383,102.88500000068679,177.41439999962066
59,246.5843999997872,244.72319999916124,200,185.49300000005925,180.8695999993903,301.4962000001634
60,71.6400000004074,250.26879999957208,200,175.14500000030375,102.90920000068759,184.15399999962062
60,246.60039999978773,244.72739999916138,200,189.93920000005937,180.84539999938949,301.6168000001639
61,62.498600000407876,256.1029999995716,200,169.8148000003039,102.93400000068841,204.9229999996196
61,246.61619999978825,244.73319999916157,200,195.26060000005947,180.82059999938866,301.6414000001647
62,57.17400000040832,261.13299999957087,200,164.88500000030405,102.95800000068921,221.89219999961819
